asset_id,rows,origin_days,mean_delta_pct
40,1502,1502,0.007539051740058811
121,1479,1479,0.0075362595034728225
10,1505,1505,0.007526554146109912
389,1352,1352,0.007501684894158101
311,1580,1580,0.007494618414145008
296,1505,1505,0.007476020241357086
213,1502,1502,0.007471036635710253
237,1526,1526,0.007443797017801236
497,1538,1538,0.0074227688844168355
447,1508,1508,0.007401647188476391
443,1511,1511,0.007334548785954676
108,1505,1505,0.007295665051844959
122,1502,1502,0.0072578868262590905
335,1505,1505,0.007211483428572345
179,1502,1502,0.007206875285912105
135,1502,1502,0.007206037035103031
417,1502,1502,0.007191436217686115
279,1502,1502,0.007183183681508046
104,1580,1580,0.00717310746673691
233,1505,1505,0.007171794316267976
275,1505,1505,0.007171290622380912
196,1505,1505,0.007167410247559468
464,1502,1502,0.007165765350062077
272,1580,1580,0.0071322175188657825
24,1508,1508,0.007094717327100187
165,1505,1505,0.007093134960776356
486,1580,1580,0.007041845217886364
242,1505,1505,0.007002858095524402
298,1526,1526,0.006994931292818234
305,1505,1505,0.006968615023664572
32,1505,1505,0.0069439609845881115
288,1505,1505,0.0069337684002963905
388,1502,1502,0.006878717013060037
409,1577,1577,0.006859419745767256
142,1577,1577,0.00684954866096238
219,1505,1505,0.0068445559162812674
256,1505,1505,0.006810633022795525
226,1505,1505,0.0067979511713434195
106,1505,1505,0.0067585063516545415
82,1505,1505,0.006750155652032
235,1496,1496,0.0067465861380980015
453,1505,1505,0.006729894755064957
158,1502,1502,0.006672757453832308
110,1505,1505,0.006658880390474473
200,1577,1577,0.006657263523351506
463,1514,1514,0.006623306161342877
227,1508,1508,0.0066010449737937136
263,1502,1502,0.006600193766268134
26,1504,1504,0.006577476636757268
25,1505,1505,0.006570460439620532
350,1580,1580,0.006554972831638129
373,1505,1505,0.006552790647331643
431,1580,1580,0.006549578509605696
175,1502,1502,0.00639635513215421
368,1505,1505,0.006372660551322074
378,1580,1580,0.0063425728850993335
446,1501,1501,0.006318298638749119
276,1502,1502,0.006289334265847579
184,1541,1541,0.006282334688952776
323,1505,1505,0.006242922250697191
54,1505,1505,0.006223028678058559
102,1511,1511,0.006222133668513968
115,1502,1502,0.006199542504434885
304,1502,1502,0.006189224792847224
496,1580,1580,0.00618646423019269
274,1508,1508,0.006152993917455814
413,1502,1502,0.006149762129103915
360,1502,1502,0.006147201673859085
344,1580,1580,0.006122346474640947
111,1505,1505,0.006089241980105447
377,1505,1505,0.006070563591220038
215,1505,1505,0.006016503117863142
113,1502,1502,0.005972554561003991
92,1505,1505,0.005971398739698349
52,1505,1505,0.005965068897888901
381,1505,1505,0.005956045200704506
100,1502,1502,0.005945717952194824
50,1504,1504,0.005916515479226817
182,1078,1078,0.005906336002549161
331,1544,1544,0.005856429312243143
332,1544,1544,0.005846927677032043
473,1515,1515,0.005828749351980763
9,1502,1502,0.005807726970469596
456,1502,1502,0.0057762187061403516
423,1508,1508,0.005775877255147197
34,1499,1499,0.005766363256502294
355,1505,1505,0.00574737190556983
229,1580,1580,0.005725720599412772
458,1505,1505,0.0057250272864992615
22,1505,1505,0.005708245448802802
498,1505,1505,0.00569156397318164
259,1502,1502,0.005662298058809414
265,1497,1497,0.005652553548380796
480,1503,1503,0.0056427760759055505
120,1502,1502,0.005623674872438628
316,1505,1505,0.005619864148509973
90,1511,1511,0.005579256933140498
365,1547,1547,0.005573837337033936
51,1580,1580,0.005571259941366609
294,1580,1580,0.005538391864558425
363,1505,1505,0.005526313167961726
353,1295,1295,0.0055169168786822365
370,1503,1503,0.005449699298939361
266,1505,1505,0.005444817982752659
53,1580,1580,0.005430430968050025
435,1506,1506,0.005419153641336669
245,1502,1502,0.005404725669077911
427,1580,1580,0.005404115653397697
406,1505,1505,0.005375670007496062
112,1490,1490,0.0053071905444782765
313,1501,1501,0.005238017100755335
467,448,448,0.005237256817440644
319,1505,1505,0.0052012360398025195
307,1505,1505,0.005196930526802043
383,1505,1505,0.005187480569188181
477,1505,1505,0.005182977864501518
306,1505,1505,0.005147295835657676
267,1511,1511,0.005143783997318949
441,1505,1505,0.0050497521588190805
177,1508,1508,0.005029658336728657
114,1505,1505,0.004978186950839494
247,1505,1505,0.004976525694271744
273,1505,1505,0.004970734228243721
339,1505,1505,0.004929544191525821
66,1505,1505,0.004916609356991305
362,1505,1505,0.00487637763989966
123,1505,1505,0.004814952227165822
187,1580,1580,0.004764584455143226
300,1505,1505,0.00473881514363222
76,1502,1502,0.004729380497839715
244,1501,1501,0.004727980284004328
168,1505,1505,0.0046926454339887525
432,1520,1520,0.004649556034397182
395,1505,1505,0.004629898762099774
4,1505,1505,0.004570787659887917
59,1505,1505,0.004512681375330362
119,1502,1502,0.004470237472854759
93,1481,1481,0.0044514026983649025
324,1502,1502,0.004448532048474749
264,1505,1505,0.004402806344295673
449,1505,1505,0.00437959637567965
230,1502,1502,0.004243850239856334
185,1502,1502,0.004206863694055735
485,1505,1505,0.004191585394684529
47,1505,1505,0.00414571046898299
421,1505,1505,0.004141000277943062
478,1502,1502,0.004131731359350338
56,1502,1502,0.0041234213841488555
17,1511,1511,0.004118709758594134
392,1505,1505,0.004094668131763063
157,1503,1503,0.004055976621705076
130,1577,1577,0.004036962272335089
474,1505,1505,0.004033839992196515
118,1505,1505,0.0039738877954526965
6,1580,1580,0.003926478831910838
18,1505,1505,0.0039124734023828316
280,1505,1505,0.0038878475391311497
479,1496,1496,0.003856751160382143
460,1502,1502,0.0038558893892256326
410,1500,1500,0.0038517613622838683
89,1505,1505,0.003841208221417965
243,1505,1505,0.0037949667900597952
138,1502,1502,0.0037446145780927914
103,1502,1502,0.003731028809283391
191,1505,1505,0.0036914831328515763
352,1505,1505,0.003670716267797264
367,1502,1502,0.003618159199233462
290,1505,1505,0.00355133094035379
448,1568,1568,0.0035285267371883908
78,1502,1502,0.0035137276345610343
470,1505,1505,0.0034931258677831766
262,1504,1504,0.0034658438490730746
136,1503,1503,0.0034126708043647853
454,1505,1505,0.003403476797444085
436,1580,1580,0.0033830677462779028
68,1505,1505,0.003343306840916389
75,1503,1503,0.003314231825785846
61,1580,1580,0.003258669488431614
71,1580,1580,0.0032580648341690235
131,1499,1499,0.0032015694958799634
190,1496,1496,0.0031620284334425972
481,1504,1504,0.0031578847769318146
380,1505,1505,0.0031355785065118776
302,1507,1507,0.003050972449224643
393,1505,1505,0.003025773534447562
176,1505,1505,0.0030087640086671574
79,1505,1505,0.002995823025524694
292,1505,1505,0.002979517168886028
2,1505,1505,0.0029015641729551378
84,1505,1505,0.0028991261002881117
369,1505,1505,0.0028871404624737206
98,1504,1504,0.002871299146728179
277,1499,1499,0.002836454339156325
301,1505,1505,0.0028232312979876236
143,1505,1505,0.0027987728360403885
354,1481,1481,0.0027934275183837793
299,1505,1505,0.002781097157336323
72,1505,1505,0.0026949695195580647
271,1505,1505,0.002668147133813442
197,1580,1580,0.0026542625573156373
366,1505,1505,0.0025854216981970914
348,1502,1502,0.0025436880837614055
374,1502,1502,0.002542019622135972
216,1505,1505,0.0025226291915813326
501,1580,1580,0.0025094427251761598
379,1502,1502,0.0024067375101738944
60,1499,1499,0.0023609406985024258
155,1505,1505,0.0023439819695873177
99,1580,1580,0.0023229499122235362
232,1527,1527,0.0023210670150090513
171,1484,1484,0.002259743713861036
44,1502,1502,0.0022555278110444814
201,1520,1520,0.002203179672351871
210,1496,1496,0.002171943871173166
33,1503,1503,0.0021526327502794664
308,1502,1502,0.0021102970633895143
145,1541,1541,0.001994609608443824
19,1505,1505,0.001978582882848687
239,1505,1505,0.0019764396055616472
217,1532,1532,0.0019425632990760428
248,1580,1580,0.001894655056541699
57,1505,1505,0.0017871949080324934
364,1501,1501,0.0016610914121595744
416,350,350,0.0014919905530766447
314,1520,1520,0.0014105617016693793
312,1547,1547,0.0013934718802204446
146,1502,1502,0.0013549788136543834
91,1580,1580,0.0012662185659142657
224,1505,1505,0.0010974778846760595
398,1500,1500,0.0010683861734101794
162,1505,1505,0.0008372704979035412
422,1505,1505,0.0007898927737533645
12,1176,1176,0.0007276652956907618
351,1505,1505,0.0005683358472617977
137,1505,1505,0.0005522034241788196
318,1520,1520,0.0004618773805539378
258,1503,1503,0.00017415714716777846
286,1505,1505,0.0001251385248999665
96,1502,1502,-3.884063770233261e-06
148,1502,1502,-3.5174794918859286e-05
342,1505,1505,-0.00010192782543650596
46,1574,1574,-0.00010924065193394108
86,1295,1295,-0.00016106860686780614
285,1502,1502,-0.0002178163707661451
330,1505,1505,-0.00021856728933854493
309,1550,1550,-0.0002510759055772053
387,353,353,-0.00029445149779250686
186,1502,1502,-0.0003544943967312601
407,1505,1505,-0.000512392101505925
69,1580,1580,-0.0017210445549012755
94,1580,1580,-0.002091380848379229
67,1580,1580,-0.0023697024361859454
361,1571,1571,-0.0026574676692217134
411,1505,1505,-0.0029015192506637267
356,1226,1226,-0.0029196577880987212
418,1535,1535,-0.002948863716676357
133,1552,1552,-0.0029588788397163714
124,853,853,-0.0035741620794468975
459,1580,1580,-0.003803302780696387
37,1505,1505,-0.004386614498866882
433,1505,1505,-0.004400028695035804
440,1502,1502,-0.004444757650471954
343,1501,1501,-0.004566662255257522
358,1505,1505,-0.005864936341861681
77,1580,1580,-0.006302172045801212
293,1580,1580,-0.006449273768349065
329,1577,1577,-0.006524509492912126
455,1577,1577,-0.007263802283500606
7,1580,1580,-0.007460232980300225
172,1523,1523,-0.008096395094823744
14,1505,1505,-0.009244488709340148
154,1177,1177,-0.01015418523898821
140,1486,1486,-0.010317069028336996
127,1505,1505,-0.010591417280026433
438,1574,1574,-0.011103108878994183
116,1580,1580,-0.012080011119851554
214,1580,1580,-0.012668989687476512
472,1538,1538,-0.013391838880830823
445,1577,1577,-0.014141908486628415
347,1505,1505,-0.016051269183216362
41,1091,1091,-0.0167006737010039
484,1580,1580,-0.017957138170565354
401,1556,1556,-0.0183502777316955
396,1018,1018,-0.01852025944973129
85,1571,1571,-0.029279647308113766
425,1577,1577,-0.031459958999743784
404,128,128,-0.03251466928608244
340,1580,1580,-0.04276222762287114
117,1092,1092,-0.06506790336068652
317,1580,1580,-0.06671472838642509
87,1577,1577,-0.11050874378706357
