asset_id,rows,origin_days,mean_delta_pct
90,1464,1464,0.009317208391482305
53,1579,1579,0.009313461262762408
146,1449,1449,0.009308069261470178
157,1451,1451,0.009276740100607292
106,1454,1454,0.00926967040406579
410,1447,1447,0.009215311837201543
110,1454,1454,0.00906520598856791
93,1414,1414,0.009059286654657365
427,1579,1579,0.00905794611138397
111,1454,1454,0.009048181718943237
370,1451,1451,0.009033182735012074
458,1454,1454,0.009032847088625041
227,1459,1459,0.009028694963546698
43,1574,1574,0.009001048359272984
417,1449,1449,0.008976575393036184
96,1449,1449,0.008924139578913462
242,1454,1454,0.008870448901954786
264,1454,1454,0.008843762019703721
283,1514,1514,0.008804469155724448
498,1454,1454,0.00880140244474177
366,1454,1454,0.00880024735859082
18,1454,1454,0.008796029534831818
341,1454,1454,0.008763487574053198
42,1579,1579,0.008731340306459182
267,1464,1464,0.008722172281299878
256,1454,1454,0.008707446703815543
34,1445,1445,0.008700416058292276
377,1454,1454,0.008684737903562393
354,1417,1417,0.008661015218569762
92,1454,1454,0.008626659370303229
9,1450,1450,0.008623765306203722
119,1449,1449,0.008610829834546052
422,1454,1454,0.008610156169174783
200,1574,1574,0.008558007975132969
54,1454,1454,0.008530732477832963
324,1449,1449,0.008490545735068284
338,1454,1454,0.008485672189215358
302,1458,1458,0.008483449725138993
75,1451,1451,0.008405579265210262
331,1519,1519,0.008395099396888045
298,1491,1491,0.008294975875969125
215,1454,1454,0.008227907803543938
276,1449,1449,0.008207098534165905
100,1450,1450,0.008194644314794637
373,1454,1454,0.008191769329312924
47,1454,1454,0.008153999659560013
258,1451,1451,0.008150706816814384
113,1449,1449,0.008147323404082862
300,1454,1454,0.00813582446983521
477,1454,1454,0.00813530281547072
369,1454,1454,0.008073457093139894
118,1454,1454,0.007996969696134806
120,1449,1449,0.007968314500024488
149,1454,1454,0.00796754169765635
108,1454,1454,0.007928190340871215
205,1519,1519,0.007924162738556095
76,1450,1450,0.007885091387696089
165,1454,1454,0.007765177570913422
435,1457,1457,0.007749437848104472
48,1454,1454,0.007738081692855362
465,1579,1579,0.007675764565519119
335,1454,1454,0.007664370940987702
453,1454,1454,0.007648593982788785
486,1579,1579,0.007636075908201076
112,1429,1429,0.0075503005492902715
403,1529,1529,0.007541839445771216
115,1449,1449,0.007519445098648185
292,1454,1454,0.007502427849761807
213,1449,1449,0.007500254187107053
339,1454,1454,0.007486642383112837
275,1454,1454,0.007381414645397146
479,1439,1439,0.007368777563767764
204,1519,1519,0.007318263394751368
481,1452,1452,0.007292144419282098
383,1454,1454,0.007273644455330095
171,1419,1419,0.007165882122594065
136,1452,1452,0.007125496192031319
454,1454,1454,0.0070184491104864815
319,1454,1454,0.007005516347477099
499,1454,1454,0.006963712214848362
17,1464,1464,0.00695583956297602
222,1579,1579,0.006939393302776332
190,1439,1439,0.006935732292281657
413,1449,1449,0.006896637248233839
184,1514,1514,0.006890914311664992
423,1459,1459,0.006801172378107399
191,1454,1454,0.006734463186147878
332,1519,1519,0.006672833971577869
287,1449,1449,0.006645643337084418
33,1452,1452,0.006602694501049004
478,1449,1449,0.0065537192394725325
40,1451,1451,0.0064154139034584435
142,1574,1574,0.006379934840065002
175,1449,1449,0.006369515542810978
2,1454,1454,0.006323240047194465
239,1454,1454,0.006278721643133005
49,1452,1452,0.00615258863614197
70,1524,1524,0.006084051254145527
72,1454,1454,0.006048093319856028
440,1449,1449,0.00602355088027259
279,1449,1449,0.00601601911044144
61,1579,1579,0.005952696796299124
395,1454,1454,0.005932691927448484
37,1454,1454,0.005820762911803467
284,1454,1454,0.00570823499872369
55,1579,1579,0.005665563805275735
290,1454,1454,0.005651202530886106
393,1454,1454,0.0056317895126848675
71,1579,1579,0.005484515480692661
362,1454,1454,0.005460524169829097
273,1454,1454,0.005408821534670291
448,1559,1559,0.005214041884119764
23,1574,1574,0.0052032472666927385
485,1454,1454,0.0052027918790168185
262,1452,1452,0.005186996209823846
210,1439,1439,0.0051844173656559805
463,1469,1469,0.0051245780989397655
230,1449,1449,0.005122623246519569
409,1574,1574,0.005118768958910519
219,1454,1454,0.005104101834311971
353,1249,1249,0.0050900350168142155
52,1454,1454,0.005063243823599042
452,1579,1579,0.005025263404953959
245,1449,1449,0.005023614554337707
378,1579,1579,0.00498489600922782
176,1454,1454,0.004955071198220212
497,1509,1509,0.0048926351787675175
449,1454,1454,0.004871512291099064
436,1579,1579,0.0048045921950940545
4,1454,1454,0.004779697286605542
145,1514,1514,0.0047758156200414055
296,1454,1454,0.004750322982994871
252,1449,1449,0.0047267684686760165
185,1449,1449,0.0046434768946131445
46,1569,1569,0.004637408536861861
286,1454,1454,0.004421391948794126
217,1499,1499,0.004329129087304575
138,1449,1449,0.0042311593716130155
277,1444,1444,0.004196107134516956
379,1449,1449,0.004120241222684446
103,1449,1449,0.004077343599962823
51,1579,1579,0.004054962393544796
173,1454,1454,0.004024652957248308
91,1579,1579,0.003994779502369955
285,1449,1449,0.00397794772548442
59,1454,1454,0.003713934425432986
416,348,348,0.0037061233858530595
248,1579,1579,0.0036622540357582316
301,1454,1454,0.0036001705451130495
84,1454,1454,0.003572134998459699
60,1444,1444,0.003555393246670912
44,1450,1450,0.003498609824115232
496,1579,1579,0.003478033359878169
131,1444,1444,0.003345975794197639
251,1493,1493,0.00334544405932775
121,1411,1411,0.003341416107204015
78,1449,1449,0.0033317905277273365
69,1579,1579,0.003225192889210653
216,1454,1454,0.0032099456118944362
104,1579,1579,0.0030901405904535575
280,1454,1454,0.003084717672572622
374,1449,1449,0.0030102035079240387
243,1454,1454,0.0029260786700713143
367,1449,1449,0.0028994796129236857
460,1449,1449,0.002890556348274039
148,1449,1449,0.0028861138323684724
473,1472,1472,0.0028135969247580746
232,1492,1492,0.002811849538998736
459,1579,1579,0.0027705912758707986
462,1454,1454,0.002762144888742734
308,1449,1449,0.0026840653929243764
89,1454,1454,0.0025972667513703414
265,1442,1442,0.0025710641366691192
392,1454,1454,0.0024487570823502457
470,1454,1454,0.0024417989116092944
433,1454,1454,0.0022524919801391757
431,1579,1579,0.002045224128837645
130,1574,1574,0.0020081070637136653
271,1454,1454,0.001851593804249526
155,1454,1454,0.0018196648713364328
421,1454,1454,0.001738367128541226
19,1454,1454,0.0016331540420245173
488,1452,1452,0.0016100359624841843
6,1579,1579,0.0015350000376271739
68,1454,1454,0.0014287496183748504
318,1479,1479,0.0014030594714273899
348,1449,1449,0.0012989017490996778
80,1454,1454,0.0011452520336392889
398,1446,1446,0.0010766948319855753
77,1579,1579,0.0010468951058701882
79,1454,1454,0.0009292126787568742
98,1452,1452,0.0003608081498326751
432,1479,1479,0.0003535719928306775
351,1454,1454,0.00031670538350422254
352,1454,1454,0.00028608132657212453
137,1454,1454,2.2704366152754545e-06
364,1447,1447,1.529181381322768e-06
201,1479,1479,-0.00011585470711153684
143,1454,1454,-0.00026515465245878587
187,1579,1579,-0.0007077735959342291
418,1504,1504,-0.0007320550804869906
56,1449,1449,-0.0012411926086247148
501,1579,1579,-0.0014613855732382346
162,1454,1454,-0.0016604150705300847
86,1249,1249,-0.0017295666693988763
342,1454,1454,-0.0019566960721799235
186,1449,1449,-0.0020291352996216934
66,1454,1454,-0.002072187752165828
57,1454,1454,-0.002203758177700022
124,821,821,-0.002268531760311803
411,1454,1454,-0.0027754696808682503
314,1479,1479,-0.002789276396577387
197,1579,1579,-0.0029418150098870677
437,1454,1454,-0.004322749166905139
330,1454,1454,-0.004332098861237598
177,1459,1459,-0.00499852681607224
472,1509,1509,-0.005267535427611143
407,1454,1454,-0.005478701409667539
99,1579,1579,-0.0055479719616325415
172,1484,1484,-0.006392234454226291
313,1448,1448,-0.007236411864951213
347,1454,1454,-0.007626265503263254
343,1448,1448,-0.007662478946862742
94,1579,1579,-0.008103756944142207
12,1174,1174,-0.008613211000815675
127,1454,1454,-0.008913674089341817
356,1224,1224,-0.010073303567100981
293,1579,1579,-0.010322963265717234
309,1529,1529,-0.010703490814206464
14,1454,1454,-0.011124537341225472
387,351,351,-0.011753153247030912
133,1548,1548,-0.012192469460781789
358,1454,1454,-0.013311958368631574
67,1579,1579,-0.014643813151621695
455,1575,1575,-0.014700268845114595
438,1569,1569,-0.015333472058462489
361,1564,1564,-0.015528899615477055
7,1579,1579,-0.015662867343058072
140,1484,1484,-0.017514254105084427
329,1574,1574,-0.02326822861283585
401,1539,1539,-0.02390655925188473
396,1016,1016,-0.024295424699562734
340,1579,1579,-0.03442781275410052
214,1579,1579,-0.03599274886648752
154,1175,1175,-0.037554060755832015
116,1579,1579,-0.038912448628725074
484,1579,1579,-0.040479628344526425
85,1564,1564,-0.0425879959864768
445,1574,1574,-0.04633020639362258
41,1089,1089,-0.06416046867854099
425,1574,1574,-0.06839533539983453
117,1090,1090,-0.09624624306595966
317,1579,1579,-0.12443936843937894
87,1574,1574,-0.2280398924414944
