asset_id,rows,mean_row_delta_pct,weighted_primary_contribution_pct,abs_weighted_contribution_pct,abs_contribution_share,ticker,sector,candidate_vs_asset_reference_mean_row_delta_pct,mean_asset_vol_20d_pct,change_from_full_pct,leave_one_out_primary_delta_pct
103,1556,0.007623143017700911,1.5438039930244614e-05,1.5438039930244614e-05,0.0013511530817703595,CHD,Consumer Staples,-0.005187440812587813,1.2286755592370717,3.344460717538247e-06,0.009201470646462493
235,1554,0.007528154200163954,1.5386187142296205e-05,1.5386187142296205e-05,0.0013466148726096472,HON,Industrials,0.002037355386327101,1.3647432152156775,3.491715792300426e-06,0.009201617901537255
428,1557,0.007451789084604892,1.5287272887327015e-05,1.5287272887327015e-05,0.0013379577956078698,SYY,Consumer Staples,0.009449827383469453,1.5691819177569517,3.438425833790378e-06,0.009201564611578745
444,1562,-0.007491456969614256,-1.52276814629925e-05,1.52276814629925e-05,0.0013327422930569971,TKO,Communication Services,-0.0062848991399275635,1.9270544787739592,3.408304997552088e-05,0.009232209235720476
366,1557,0.0074202515069681394,1.5162208230035428e-05,1.5162208230035428e-05,0.0013270120085854492,PM,Consumer Staples,-0.0008825853688580838,1.3489576429681456,3.870369988803302e-06,0.009201996555733758
163,1582,0.0069875886602736885,1.5028627628381322e-05,1.5028627628381322e-05,0.0013153208973818767,ECHO,Communication Services,-0.0072466352090671746,3.291825848212212,4.107614159418173e-06,0.009202233799904373
475,1556,0.007389011029055375,1.498724138420468e-05,1.498724138420468e-05,0.001311698730862368,V,Financials,0.0011683968380167085,1.3411606812308527,3.9154935574515925e-06,0.009202041679302407
156,1557,0.007352088617603776,1.4892027433311732e-05,1.4892027433311732e-05,0.0013033655082668944,DOW,Materials,0.03807904841653734,1.9815754982787634,4.124479637878493e-06,0.009202250665382834
73,1556,0.007134608712352121,1.466817002678548e-05,1.466817002678548e-05,0.0012837732785491499,AVGO,Information Technology,-0.0008250548063156217,2.3602085083044426,4.121353524436256e-06,0.009202247539269391
59,1557,-0.007223492689428256,-1.4608240799920524e-05,1.4608240799920524e-05,0.001278528211174498,BAX,Health Care,-0.0033987118716123166,1.8204687501682837,3.358536895536278e-05,0.009231711554700317
489,1556,0.007050207876926203,1.4590834938229496e-05,1.4590834938229496e-05,0.0012770048323148132,WELL,Real Estate,0.008766456839042458,1.6227421330386331,3.771859080483518e-06,0.009201898044825439
166,1581,-0.006980653736185012,-1.4420095622667954e-05,1.4420095622667954e-05,0.001262061552374956,EW,Health Care,-0.006474392932739,1.7885423843030557,3.361388032987422e-05,0.00923174006607483
353,1341,0.008198015378634765,1.441269914317327e-05,1.441269914317327e-05,0.001261414204906712,OTIS,Industrials,0.006373379256574648,1.291742854059387,-2.3299433870058665e-07,0.009197893191406254
372,1557,0.006934671676389177,1.4409245364165001e-05,1.4409245364165001e-05,0.0012611119266270948,PFG,Financials,0.008267460920899673,1.71860408887808,4.478005637742645e-06,0.009202604191382698
285,1556,0.006883492734841555,1.4240969353254853e-05,1.4240969353254853e-05,0.001246384237635707,LEN,Consumer Discretionary,-0.0007669352494912477,2.2138514446302358,4.601903902773692e-06,0.009202728089647729
